order_id,customer_id,locality_id,customer_segment,preferred_cuisine,order_date,order_time,restaurant_id,item_id,platform,order_status,customer_rating,item_price,discount_pct,discount_amount,food_amount,delivery_fee,order_value,year,month,month_name,day_of_week,day_name,is_weekend,order_hour,meal_period,item_name,ordered_cuisine,category,veg_flag,price_band
O024939,C00834,6,Family,Pizza,2025-03-03,11:04:00,R074,I0570,Swiggy,Delivered,5.0,223,15,33.45,189.55,25,214.55,2025,3,March,0,Monday,No,11,Breakfast,Chicken Hakka Noodles,Chinese,Main Course,Non-Veg,200-250
O024940,C00364,6,Young Professional,Desserts,2025-01-27,09:24:00,R079,I0607,Swiggy,Delivered,5.0,136,30,40.8,95.2,20,115.2,2025,1,January,0,Monday,No,9,Breakfast,Cold Coffee,Cafe,Beverage,Veg,100-150
O024941,C00573,4,Student,Pizza,2025-02-13,10:57:00,R126,I0967,Swiggy,Failed,,210,0,0.0,210.0,20,230.0,2025,2,February,3,Thursday,No,10,Breakfast,Paneer Butter Masala,North Indian,Main Course,Veg,200-250
O024942,C00793,3,Working Professional,Chinese,2025-02-28,11:26:00,R032,I0248,Zomato,Failed,,194,15,29.1,164.9,25,189.9,2025,2,February,4,Friday,No,11,Breakfast,Paneer Burger,Burgers,Main Course,Veg,150-200
O024943,C02639,1,Working Professional,Biryani,2025-07-14,18:41:00,R027,I0211,Zomato,Delivered,2.0,202,40,80.8,121.2,30,151.2,2025,7,July,0,Monday,No,18,Evening,Kadhai Paneer,North Indian,Main Course,Veg,150-200
O024944,C04854,3,Working Professional,Pizza,2025-12-21,23:52:00,R110,I0850,Swiggy,Delivered,5.0,139,40,55.6,83.4,40,123.4,2025,12,December,6,Sunday,Yes,23,Dinner,Spring Rolls,Chinese,Starter,Veg,100-150
O024945,C01757,5,Young Professional,Biryani,2025-05-11,14:59:00,R128,I0989,Swiggy,Delivered,3.0,186,10,18.6,167.4,25,192.4,2025,5,May,6,Sunday,Yes,14,Lunch,Paneer Biryani,Biryani,Main Course,Veg,150-200
O024946,C04792,1,Student,Burgers,2025-12-16,23:54:00,R018,I0139,Zomato,Delivered,4.0,411,30,123.3,287.7,40,327.7,2025,12,December,1,Tuesday,No,23,Dinner,Cheese Burst Pizza,Pizza,Main Course,Veg,300+
O024947,C00193,8,Student,South Indian,2025-01-14,08:37:00,R100,I0768,Swiggy,Delivered,4.0,279,25,69.75,209.25,20,229.25,2025,1,January,1,Tuesday,No,8,Breakfast,Butter Chicken,North Indian,Main Course,Non-Veg,200-250
O024948,C04634,8,Student,Pizza,2025-12-05,22:42:00,R056,I0438,Zomato,Delivered,5.0,398,25,99.5,298.5,40,338.5,2025,12,December,4,Friday,No,22,Dinner,Cheese Burst Pizza,Pizza,Main Course,Veg,300+
O024949,C00895,9,Family,North Indian,2025-03-08,12:25:00,R097,I0746,Swiggy,Delivered,5.0,199,20,39.8,159.2,25,184.2,2025,3,March,5,Saturday,Yes,12,Lunch,Dal Makhani,North Indian,Main Course,Veg,150-200
O024950,C04566,7,Family,Chinese,2025-11-29,22:15:00,R023,I0179,Zomato,Delivered,3.0,118,15,17.7,100.3,40,140.3,2025,11,November,5,Saturday,Yes,22,Dinner,Peri Peri Fries,Burgers,Side,Veg,100-150
O024951,C00273,8,Family,South Indian,2025-01-21,08:51:00,R139,I1066,Direct,Delivered,5.0,263,10,26.3,236.7,20,256.7,2025,1,January,1,Tuesday,No,8,Breakfast,Butter Chicken,North Indian,Main Course,Non-Veg,250-300
O024952,C04741,1,Student,Pizza,2025-12-13,23:44:00,R125,I0965,Swiggy,Delivered,3.0,282,15,42.3,239.7,40,279.7,2025,12,December,5,Saturday,Yes,23,Dinner,Biryani Combo,Biryani,Combo,Non-Veg,250-300
O024953,C00999,2,Student,Chinese,2025-03-15,12:43:00,R047,I0365,Zomato,Delivered,4.0,158,25,39.5,118.5,25,143.5,2025,3,March,5,Saturday,Yes,12,Lunch,Paneer Burger,Burgers,Main Course,Veg,100-150
O024954,C01478,10,Family,Chinese,2025-04-21,13:49:00,R136,I1045,Swiggy,Delivered,4.0,253,0,0.0,253.0,25,278.0,2025,4,April,0,Monday,No,13,Lunch,Chicken Salad Bowl,Healthy,Healthy,Non-Veg,250-300
O024955,C02431,7,Family,Cafe,2025-06-29,17:25:00,R132,I1019,Swiggy,Delivered,3.0,157,5,7.85,149.15,30,179.15,2025,6,June,6,Sunday,Yes,17,Evening,Paneer Dosa,South Indian,Main Course,Veg,150-200
O024956,C01875,9,Working Professional,North Indian,2025-05-19,14:44:00,R067,I0518,Swiggy,Delivered,5.0,202,40,80.8,121.2,25,146.2,2025,5,May,0,Monday,No,14,Lunch,Paneer Bowl,Healthy,Healthy,Veg,100-150
O024957,C03320,1,Family,Burgers,2025-09-01,20:36:00,R143,I1105,Direct,Delivered,3.0,383,25,95.75,287.25,30,317.25,2025,9,September,0,Monday,No,20,Dinner,Pepperoni Pizza,Pizza,Main Course,Non-Veg,300+
O024958,C04874,3,Family,Biryani,2025-12-22,23:27:00,R144,I1115,Direct,Delivered,4.0,298,40,119.2,178.8,40,218.8,2025,12,December,0,Monday,No,23,Dinner,Biryani Combo,Biryani,Combo,Non-Veg,200-250
O024959,C03001,8,Family,North Indian,2025-08-10,19:27:00,R033,I0260,Zomato,Delivered,4.0,209,20,41.8,167.2,30,197.2,2025,8,August,6,Sunday,Yes,19,Dinner,Paneer Tikka,North Indian,Starter,Veg,150-200
O024960,C03584,1,Working Professional,North Indian,2025-09-21,20:29:00,R018,I0138,Zomato,Delivered,3.0,156,30,46.8,109.2,35,144.2,2025,9,September,6,Sunday,Yes,20,Dinner,Garlic Bread,Pizza,Side,Veg,100-150
O024961,C00432,10,Family,North Indian,2025-02-01,09:57:00,R052,I0401,Zomato,Delivered,4.0,234,40,93.6,140.4,20,160.4,2025,2,February,5,Saturday,Yes,9,Breakfast,Paneer Butter Masala,North Indian,Main Course,Veg,150-200
O024962,C03112,8,Young Professional,Cafe,2025-08-17,19:12:00,R068,I0527,Swiggy,Delivered,3.0,210,15,31.5,178.5,30,208.5,2025,8,August,6,Sunday,Yes,19,Dinner,Chicken Fried Momos,Momos,Main Course,Non-Veg,200-250
O024963,C02237,4,Working Professional,Pizza,2025-06-15,15:24:00,R018,I0135,Zomato,Delivered,2.0,326,30,97.8,228.2,30,258.2,2025,6,June,6,Sunday,Yes,15,Lunch,Paneer Pizza,Pizza,Main Course,Veg,250-300
O024964,C04435,4,Student,Chinese,2025-11-20,22:44:00,R025,I0196,Zomato,Failed,,152,30,45.6,106.4,35,141.4,2025,11,November,3,Thursday,No,22,Dinner,Oats Bowl,Healthy,Breakfast,Veg,100-150
O024965,C01913,3,Working Professional,South Indian,2025-05-22,14:50:00,R140,I1079,Direct,Delivered,4.0,156,15,23.4,132.6,25,157.6,2025,5,May,3,Thursday,No,14,Lunch,Chole Bhature,North Indian,Main Course,Veg,150-200
O024966,C03380,6,Working Professional,Biryani,2025-09-06,20:18:00,R109,I0840,Swiggy,Cancelled,,94,10,9.4,84.6,30,114.6,2025,9,September,5,Saturday,Yes,20,Dinner,Ice Cream,Desserts,Dessert,Veg,100-150
O024967,C01121,9,Student,North Indian,2025-03-25,12:12:00,R137,I1053,Swiggy,Delivered,4.0,153,40,61.2,91.8,25,116.8,2025,3,March,1,Tuesday,No,12,Lunch,Veg Fried Rice,Chinese,Main Course,Veg,100-150
O024968,C01272,6,Family,North Indian,2025-04-05,13:59:00,R141,I1087,Direct,Cancelled,,166,10,16.6,149.4,25,174.4,2025,4,April,5,Saturday,Yes,13,Lunch,Paneer Burger,Burgers,Main Course,Veg,150-200
O024969,C01854,6,Young Professional,Biryani,2025-05-18,14:10:00,R058,I0448,Zomato,Delivered,4.0,195,15,29.25,165.75,25,190.75,2025,5,May,6,Sunday,Yes,14,Lunch,Egg Biryani,Biryani,Main Course,Non-Veg,150-200
O024970,C01487,1,Young Professional,Cafe,2025-04-21,13:47:00,R092,I0710,Swiggy,Delivered,3.0,189,25,47.25,141.75,25,166.75,2025,4,April,0,Monday,No,13,Lunch,Egg Biryani,Biryani,Main Course,Non-Veg,150-200
O024971,C01241,6,Family,Burgers,2025-04-03,13:22:00,R025,I0191,Zomato,Cancelled,,220,30,66.0,154.0,25,179.0,2025,4,April,3,Thursday,No,13,Lunch,Chicken Salad Bowl,Healthy,Healthy,Non-Veg,150-200
O024972,C00247,1,Working Professional,North Indian,2025-01-18,08:13:00,R079,I0607,Swiggy,Delivered,5.0,136,30,40.8,95.2,20,115.2,2025,1,January,5,Saturday,Yes,8,Breakfast,Cold Coffee,Cafe,Beverage,Veg,100-150
O024973,C04177,4,Family,Burgers,2025-11-02,21:09:00,R036,I0288,Zomato,Delivered,3.0,171,30,51.3,119.7,35,154.7,2025,11,November,6,Sunday,Yes,21,Dinner,Manchurian,Chinese,Starter,Veg,150-200
O024974,C00314,10,Student,Momos,2025-01-24,09:33:00,R032,I0247,Zomato,Delivered,4.0,124,15,18.6,105.4,20,125.4,2025,1,January,4,Friday,No,9,Breakfast,Veg Burger,Burgers,Main Course,Veg,100-150
O024975,C04442,8,Family,South Indian,2025-11-20,22:39:00,R003,I0021,Zomato,Delivered,3.0,122,10,12.2,109.8,35,144.8,2025,11,November,3,Thursday,No,22,Dinner,Uttapam,South Indian,Main Course,Veg,100-150
O024976,C00609,6,Family,North Indian,2025-02-15,10:22:00,R076,I0584,Swiggy,Delivered,4.0,148,40,59.2,88.8,20,108.8,2025,2,February,5,Saturday,Yes,10,Breakfast,Cold Coffee,Cafe,Beverage,Veg,100-150
O024977,C00319,8,Working Professional,Chinese,2025-01-24,09:39:00,R137,I1051,Direct,Delivered,5.0,151,40,60.4,90.6,20,110.6,2025,1,January,4,Friday,No,9,Breakfast,Veg Hakka Noodles,Chinese,Main Course,Veg,100-150
O024978,C02793,8,Working Professional,Cafe,2025-07-25,18:57:00,R013,I0095,Zomato,Delivered,5.0,111,5,5.55,105.45,30,135.45,2025,7,July,4,Friday,No,18,Evening,Ice Cream,Desserts,Dessert,Veg,100-150
O024979,C02486,10,Working Professional,Cafe,2025-07-03,17:53:00,R076,I0588,Swiggy,Delivered,4.0,158,40,63.2,94.8,30,124.8,2025,7,July,3,Thursday,No,17,Evening,Paneer Sandwich,Cafe,Snack,Veg,100-150
O024980,C02432,5,Working Professional,Chinese,2025-06-29,17:20:00,R093,I0719,Swiggy,Delivered,5.0,345,10,34.5,310.5,30,340.5,2025,6,June,6,Sunday,Yes,17,Evening,Chicken Pizza,Pizza,Main Course,Non-Veg,300+
O024981,C02847,5,Working Professional,Biryani,2025-07-29,18:58:00,R074,I0574,Swiggy,Delivered,5.0,199,15,29.85,169.15,30,199.15,2025,7,July,1,Tuesday,No,18,Evening,Chilli Chicken,Chinese,Starter,Non-Veg,150-200
O024982,C01410,4,Working Professional,Pizza,2025-04-15,13:19:00,R131,I1009,Direct,Failed,,102,30,30.6,71.4,25,96.4,2025,4,April,1,Tuesday,No,13,Lunch,Plain Dosa,South Indian,Main Course,Veg,Below 100
O024983,C03294,6,Young Professional,Cafe,2025-08-30,20:31:00,R024,I0186,Zomato,Delivered,5.0,188,40,75.2,112.8,30,142.8,2025,8,August,5,Saturday,Yes,20,Dinner,Paneer Tikka,North Indian,Starter,Veg,100-150
O024984,C02486,10,Working Professional,Cafe,2025-07-03,17:13:00,R007,I0048,Zomato,Delivered,4.0,209,15,31.35,177.65,30,207.65,2025,7,July,3,Thursday,No,17,Evening,Kadhai Paneer,North Indian,Main Course,Veg,200-250
O024985,C01644,2,Student,Momos,2025-05-03,13:23:00,R044,I0342,Zomato,Failed,,193,20,38.6,154.4,25,179.4,2025,5,May,5,Saturday,Yes,13,Lunch,Dal Makhani,North Indian,Main Course,Veg,150-200
O024986,C04126,8,Young Professional,Biryani,2025-10-29,21:45:00,R075,I0582,Swiggy,Delivered,3.0,172,20,34.4,137.6,35,172.6,2025,10,October,2,Wednesday,No,21,Dinner,Tandoori Momos,Momos,Main Course,Veg,150-200
O024987,C03618,8,Student,Momos,2025-09-23,20:17:00,R044,I0347,Zomato,Delivered,5.0,76,20,15.2,60.8,35,95.8,2025,9,September,1,Tuesday,No,20,Dinner,Garlic Naan,North Indian,Bread,Veg,Below 100
O024988,C01941,7,Young Professional,North Indian,2025-05-24,14:46:00,R024,I0184,Zomato,Delivered,5.0,199,40,79.6,119.4,25,144.4,2025,5,May,5,Saturday,Yes,14,Lunch,Kadhai Paneer,North Indian,Main Course,Veg,100-150
O024989,C04236,1,Working Professional,Momos,2025-11-06,21:53:00,R115,I0887,Swiggy,Delivered,4.0,150,20,30.0,120.0,35,155.0,2025,11,November,3,Thursday,No,21,Dinner,Chocolate Mousse,Desserts,Dessert,Veg,150-200
O024990,C04605,9,Family,Pizza,2025-12-02,22:29:00,R037,I0296,Zomato,Delivered,4.0,143,10,14.3,128.7,40,168.7,2025,12,December,1,Tuesday,No,22,Dinner,Peri Peri Fries,Burgers,Side,Veg,150-200
O024991,C02659,10,Working Professional,Biryani,2025-07-15,18:27:00,R066,I0511,Zomato,Delivered,4.0,239,30,71.7,167.3,30,197.3,2025,7,July,1,Tuesday,No,18,Evening,Chicken Tikka,North Indian,Starter,Non-Veg,150-200
O024992,C01060,8,Family,Pizza,2025-03-20,12:47:00,R137,I1053,Direct,Delivered,4.0,153,40,61.2,91.8,25,116.8,2025,3,March,3,Thursday,No,12,Lunch,Veg Fried Rice,Chinese,Main Course,Veg,100-150
O024993,C04582,5,Student,Cafe,2025-11-30,22:13:00,R080,I0621,Swiggy,Delivered,5.0,138,5,6.9,131.1,40,171.1,2025,11,November,6,Sunday,Yes,22,Dinner,Rasmalai,Desserts,Dessert,Veg,150-200
O024994,C00938,1,Student,Momos,2025-03-11,12:41:00,R078,I0601,Swiggy,Delivered,4.0,149,40,59.6,89.4,25,114.4,2025,3,March,1,Tuesday,No,12,Lunch,Chicken Momos,Momos,Main Course,Non-Veg,100-150
O024995,C00242,3,Working Professional,Burgers,2025-01-18,08:53:00,R037,I0290,Zomato,Delivered,4.0,125,10,12.5,112.5,20,132.5,2025,1,January,5,Saturday,Yes,8,Breakfast,Veg Burger,Burgers,Main Course,Veg,100-150
O024996,C01611,8,Young Professional,Pizza,2025-04-30,13:20:00,R068,I0525,Swiggy,Delivered,4.0,150,15,22.5,127.5,25,152.5,2025,4,April,2,Wednesday,No,13,Lunch,Paneer Momos,Momos,Main Course,Veg,150-200
O024997,C03613,10,Family,South Indian,2025-09-23,20:33:00,R108,I0833,Swiggy,Delivered,4.0,200,30,60.0,140.0,35,175.0,2025,9,September,1,Tuesday,No,20,Dinner,Chicken 65,Biryani,Starter,Non-Veg,150-200
O024998,C04620,7,Family,Pizza,2025-12-04,22:04:00,R119,I0922,Swiggy,Delivered,4.0,90,0,0.0,90.0,40,130.0,2025,12,December,3,Thursday,No,22,Dinner,Gulab Jamun,North Indian,Dessert,Veg,100-150
O024999,C03159,3,Working Professional,Healthy,2025-08-21,19:30:00,R098,I0758,Swiggy,Delivered,3.0,157,20,31.4,125.6,30,155.6,2025,8,August,3,Thursday,No,19,Dinner,Fruit Bowl,Healthy,Healthy,Veg,150-200
O025000,C04759,5,Student,Chinese,2025-12-14,23:02:00,R111,I0858,Swiggy,Delivered,5.0,144,30,43.2,100.8,40,140.8,2025,12,December,6,Sunday,Yes,23,Dinner,Spring Rolls,Chinese,Starter,Veg,100-150
O025001,C00454,1,Family,Chinese,2025-02-03,09:22:00,R022,I0164,Zomato,Delivered,5.0,227,40,90.8,136.2,20,156.2,2025,2,February,0,Monday,No,9,Breakfast,Paneer Butter Masala,North Indian,Main Course,Veg,150-200
O025002,C00296,1,Working Professional,North Indian,2025-01-23,08:38:00,R007,I0044,Zomato,Delivered,3.0,273,15,40.95,232.05,20,252.05,2025,1,January,3,Thursday,No,8,Breakfast,Butter Chicken,North Indian,Main Course,Non-Veg,250-300
O025003,C02990,1,Student,Cafe,2025-08-09,19:55:00,R102,I0789,Swiggy,Delivered,5.0,393,25,98.25,294.75,30,324.75,2025,8,August,5,Saturday,Yes,19,Dinner,Pepperoni Pizza,Pizza,Main Course,Non-Veg,300+
O025004,C04830,6,Working Professional,South Indian,2025-12-19,23:58:00,R039,I0311,Zomato,Delivered,5.0,77,15,11.55,65.45,40,105.45,2025,12,December,4,Friday,No,23,Dinner,Filter Coffee,South Indian,Beverage,Veg,100-150
O025005,C02486,10,Working Professional,Cafe,2025-07-03,17:43:00,R122,I0940,Swiggy,Delivered,4.0,265,0,0.0,265.0,30,295.0,2025,7,July,3,Thursday,No,17,Evening,Grilled Chicken Bowl,Healthy,Healthy,Non-Veg,250-300
O025006,C00253,6,Working Professional,Healthy,2025-01-19,08:29:00,R074,I0569,Swiggy,Delivered,5.0,183,15,27.45,155.55,20,175.55,2025,1,January,6,Sunday,Yes,8,Breakfast,Veg Hakka Noodles,Chinese,Main Course,Veg,150-200
O025007,C01090,2,Working Professional,North Indian,2025-03-22,12:41:00,R056,I0432,Swiggy,Delivered,5.0,205,25,51.25,153.75,25,178.75,2025,3,March,5,Saturday,Yes,12,Lunch,Margherita Pizza,Pizza,Main Course,Veg,150-200
O025008,C01197,6,Young Professional,Chinese,2025-03-31,12:42:00,R111,I0852,Swiggy,Delivered,5.0,214,30,64.2,149.8,25,174.8,2025,3,March,0,Monday,No,12,Lunch,Chicken Hakka Noodles,Chinese,Main Course,Non-Veg,150-200
O025009,C01662,3,Student,Cafe,2025-05-04,14:29:00,R107,I0823,Swiggy,Delivered,5.0,162,25,40.5,121.5,25,146.5,2025,5,May,6,Sunday,Yes,14,Lunch,Chocolate Cake,Desserts,Dessert,Veg,100-150
O025010,C00219,2,Young Professional,Momos,2025-01-17,08:56:00,R075,I0577,Swiggy,Delivered,5.0,124,20,24.8,99.2,20,119.2,2025,1,January,4,Friday,No,8,Breakfast,Veg Momos,Momos,Main Course,Veg,100-150
O025011,C04529,2,Family,Cafe,2025-11-27,22:48:00,R076,I0590,Swiggy,Delivered,4.0,165,40,66.0,99.0,40,139.0,2025,11,November,3,Thursday,No,22,Dinner,Chocolate Brownie,Cafe,Dessert,Veg,100-150
O025012,C02546,9,Working Professional,North Indian,2025-07-08,17:35:00,R074,I0573,Swiggy,Delivered,5.0,188,15,28.2,159.8,30,189.8,2025,7,July,1,Tuesday,No,17,Evening,Chilli Paneer,Chinese,Starter,Veg,150-200
O025013,C03336,4,Student,Cafe,2025-09-02,20:37:00,R137,I1057,Direct,Delivered,5.0,183,40,73.2,109.8,30,139.8,2025,9,September,1,Tuesday,No,20,Dinner,Manchurian,Chinese,Starter,Veg,100-150
O025014,C00328,8,Family,South Indian,2025-01-25,09:06:00,R129,I0994,Swiggy,Delivered,5.0,112,25,28.0,84.0,20,104.0,2025,1,January,5,Saturday,Yes,9,Breakfast,Masala Dosa,South Indian,Main Course,Veg,100-150
O025015,C00264,3,Working Professional,Chinese,2025-01-20,08:58:00,R054,I0417,Zomato,Delivered,3.0,113,30,33.9,79.1,20,99.1,2025,1,January,0,Monday,No,8,Breakfast,Masala Dosa,South Indian,Main Course,Veg,Below 100
O025016,C02907,6,Family,North Indian,2025-08-02,19:04:00,R134,I1033,Swiggy,Delivered,4.0,183,5,9.15,173.85,30,203.85,2025,8,August,5,Saturday,Yes,19,Dinner,Veg Biryani,Biryani,Main Course,Veg,200-250
O025017,C04442,8,Family,South Indian,2025-11-20,22:05:00,R129,I1000,Swiggy,Delivered,4.0,64,25,16.0,48.0,35,83.0,2025,11,November,3,Thursday,No,22,Dinner,Filter Coffee,South Indian,Beverage,Veg,Below 100
O025018,C02619,10,Family,Chinese,2025-07-12,17:48:00,R094,I0726,Swiggy,Delivered,4.0,280,30,84.0,196.0,30,226.0,2025,7,July,5,Saturday,Yes,17,Evening,Grilled Chicken Bowl,Healthy,Healthy,Non-Veg,200-250
O025019,C04392,8,Working Professional,Biryani,2025-11-17,22:13:00,R075,I0582,Swiggy,Delivered,4.0,172,20,34.4,137.6,35,172.6,2025,11,November,0,Monday,No,22,Dinner,Tandoori Momos,Momos,Main Course,Veg,150-200
O025020,C04049,5,Young Professional,Burgers,2025-10-24,21:10:00,R112,I0865,Swiggy,Delivered,5.0,188,20,37.6,150.4,35,185.4,2025,10,October,4,Friday,No,21,Dinner,Manchurian,Chinese,Starter,Veg,150-200
O025021,C00374,3,Student,Biryani,2025-01-28,09:36:00,R032,I0247,Zomato,Delivered,4.0,124,15,18.6,105.4,20,125.4,2025,1,January,1,Tuesday,No,9,Breakfast,Veg Burger,Burgers,Main Course,Veg,100-150
O025022,C01003,4,Working Professional,North Indian,2025-03-15,12:01:00,R016,I0116,Zomato,Delivered,4.0,240,25,60.0,180.0,25,205.0,2025,3,March,5,Saturday,Yes,12,Lunch,Paneer Butter Masala,North Indian,Main Course,Veg,200-250
O025023,C03268,8,Family,Chinese,2025-08-29,19:30:00,R110,I0848,Swiggy,Delivered,5.0,236,40,94.4,141.6,30,171.6,2025,8,August,4,Friday,No,19,Dinner,Chilli Chicken,Chinese,Starter,Non-Veg,150-200
O025024,C02190,7,Working Professional,Pizza,2025-06-11,15:45:00,R090,I0695,Swiggy,Delivered,3.0,200,40,80.0,120.0,30,150.0,2025,6,June,2,Wednesday,No,15,Lunch,Paneer Biryani,Biryani,Main Course,Veg,100-150
O025025,C01426,5,Working Professional,Biryani,2025-04-17,13:26:00,R021,I0157,Zomato,Delivered,3.0,164,20,32.8,131.2,25,156.2,2025,4,April,3,Thursday,No,13,Lunch,Egg Biryani,Biryani,Main Course,Non-Veg,150-200
O025026,C02074,5,Student,Burgers,2025-06-02,15:15:00,R071,I0549,Zomato,Delivered,4.0,230,15,34.5,195.5,30,225.5,2025,6,June,0,Monday,No,15,Lunch,Kadhai Paneer,North Indian,Main Course,Veg,200-250
O025027,C02198,5,Family,Biryani,2025-06-12,15:01:00,R046,I0359,Zomato,Delivered,5.0,239,10,23.9,215.1,30,245.1,2025,6,June,3,Thursday,No,15,Lunch,Paneer Bowl,Healthy,Healthy,Veg,200-250
O025028,C04559,1,Working Professional,Momos,2025-11-29,22:48:00,R126,I0975,Swiggy,Delivered,4.0,94,0,0.0,94.0,40,134.0,2025,11,November,5,Saturday,Yes,22,Dinner,Gulab Jamun,North Indian,Dessert,Veg,100-150
O025029,C00501,9,Working Professional,North Indian,2025-02-07,09:25:00,R072,I0556,Swiggy,Delivered,4.0,135,15,20.25,114.75,20,134.75,2025,2,February,4,Friday,No,9,Breakfast,Brownie,Desserts,Dessert,Veg,100-150
O025030,C01371,9,Young Professional,Burgers,2025-04-12,13:15:00,R080,I0616,Swiggy,Delivered,4.0,157,5,7.85,149.15,25,174.15,2025,4,April,5,Saturday,Yes,13,Lunch,Brownie,Desserts,Dessert,Veg,150-200
O025031,C02662,9,Family,North Indian,2025-07-16,18:08:00,R039,I0307,Zomato,Delivered,3.0,93,15,13.95,79.05,30,109.05,2025,7,July,2,Wednesday,No,18,Evening,Idli Sambar,South Indian,Main Course,Veg,100-150
O025032,C03467,6,Young Professional,Burgers,2025-09-12,20:51:00,R120,I0927,Swiggy,Delivered,5.0,286,20,57.2,228.8,30,258.8,2025,9,September,4,Friday,No,20,Dinner,Double Chicken Burger,Burgers,Main Course,Non-Veg,250-300
O025033,C03129,2,Family,Desserts,2025-08-19,19:51:00,R135,I1041,Direct,Cancelled,,146,10,14.6,131.4,30,161.4,2025,8,August,1,Tuesday,No,19,Dinner,Paneer Dosa,South Indian,Main Course,Veg,150-200
O025034,C04705,5,Family,Pizza,2025-12-10,22:08:00,R116,I0895,Swiggy,Delivered,4.0,414,0,0.0,414.0,40,454.0,2025,12,December,2,Wednesday,No,22,Dinner,Cheese Burst Pizza,Pizza,Main Course,Veg,300+
O025035,C03969,6,Student,Momos,2025-10-18,21:04:00,R063,I0490,Swiggy,Delivered,4.0,169,5,8.45,160.55,35,195.55,2025,10,October,5,Saturday,Yes,21,Dinner,Tandoori Momos,Momos,Main Course,Veg,150-200
O025036,C02766,5,Student,South Indian,2025-07-23,18:35:00,R118,I0909,Swiggy,Delivered,2.0,350,15,52.5,297.5,30,327.5,2025,7,July,2,Wednesday,No,18,Evening,Chicken Pizza,Pizza,Main Course,Non-Veg,300+
O025037,C01058,6,Working Professional,North Indian,2025-03-20,12:06:00,R024,I0183,Zomato,Delivered,4.0,183,40,73.2,109.8,25,134.8,2025,3,March,3,Thursday,No,12,Lunch,Chole Bhature,North Indian,Main Course,Veg,100-150
O025038,C02222,1,Student,North Indian,2025-06-14,15:31:00,R022,I0167,Zomato,Delivered,5.0,240,40,96.0,144.0,30,174.0,2025,6,June,5,Saturday,Yes,15,Lunch,Kadhai Paneer,North Indian,Main Course,Veg,150-200
O025039,C03444,1,Family,North Indian,2025-09-11,20:28:00,R058,I0451,Zomato,Delivered,3.0,230,15,34.5,195.5,30,225.5,2025,9,September,3,Thursday,No,20,Dinner,Chicken 65,Biryani,Starter,Non-Veg,200-250
O025040,C04185,3,Student,Chinese,2025-11-02,21:36:00,R032,I0253,Zomato,Delivered,4.0,149,15,22.35,126.65,35,161.65,2025,11,November,6,Sunday,Yes,21,Dinner,Peri Peri Fries,Burgers,Side,Veg,150-200
O025041,C04801,3,Working Professional,Biryani,2025-12-17,23:55:00,R047,I0370,Zomato,Delivered,5.0,126,25,31.5,94.5,40,134.5,2025,12,December,2,Wednesday,No,23,Dinner,Peri Peri Fries,Burgers,Side,Veg,100-150
O025042,C02996,5,Family,Cafe,2025-08-09,19:02:00,R079,I0610,Swiggy,Delivered,5.0,142,30,42.6,99.4,30,129.4,2025,8,August,5,Saturday,Yes,19,Dinner,Veg Sandwich,Cafe,Snack,Veg,100-150
O025043,C02608,6,Working Professional,Pizza,2025-07-12,17:29:00,R059,I0458,Zomato,Delivered,4.0,153,5,7.65,145.35,30,175.35,2025,7,July,5,Saturday,Yes,17,Evening,Paneer Sandwich,Cafe,Snack,Veg,150-200
O025044,C00091,3,Student,Cafe,2025-01-07,07:39:00,R119,I0913,Swiggy,Delivered,5.0,288,0,0.0,288.0,20,308.0,2025,1,January,1,Tuesday,No,7,Breakfast,Butter Chicken,North Indian,Main Course,Non-Veg,300+
O025045,C00358,10,Student,Cafe,2025-01-27,09:30:00,R045,I0350,Zomato,Delivered,4.0,137,15,20.55,116.45,20,136.45,2025,1,January,0,Monday,No,9,Breakfast,Masala Dosa,South Indian,Main Course,Veg,100-150
O025046,C00768,6,Young Professional,Pizza,2025-02-27,11:47:00,R149,I1151,Direct,Cancelled,,289,20,57.8,231.2,25,256.2,2025,2,February,3,Thursday,No,11,Breakfast,Mutton Biryani,Biryani,Main Course,Non-Veg,250-300
O025047,C00266,4,Student,Burgers,2025-01-20,08:26:00,R052,I0400,Zomato,Delivered,5.0,267,40,106.8,160.2,20,180.2,2025,1,January,0,Monday,No,8,Breakfast,Butter Chicken,North Indian,Main Course,Non-Veg,150-200
O025048,C01980,1,Working Professional,Chinese,2025-05-27,14:05:00,R088,I0680,Swiggy,Delivered,4.0,165,20,33.0,132.0,30,162.0,2025,5,May,1,Tuesday,No,14,Lunch,Chocolate Cake,Desserts,Dessert,Veg,150-200
